"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/21/2024","AQS","250250042","3","4.9","ug/m3 LC","27","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/22/2024","AQS","250250042","3","5.4","ug/m3 LC","30","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/23/2024","AQS","250250042","3","4.9","ug/m3 LC","27","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/24/2024","AQS","250250042","3","4.5","ug/m3 LC","25","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/25/2024","AQS","250250042","3","4.7","ug/m3 LC","26","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/26/2024","AQS","250250042","3","3.9","ug/m3 LC","22","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/27/2024","AQS","250250042","3","5.1","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/28/2024","AQS","250250042","3","5.2","ug/m3 LC","29","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/29/2024","AQS","250250042","3","3.5","ug/m3 LC","19","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"09/30/2024","AQS","250250042","3","5.4","ug/m3 LC","30","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/01/2024","AQS","250250042","3","5.5","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/02/2024","AQS","250250042","3","5","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/03/2024","AQS","250250042","3","5.6","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/04/2024","AQS","250250042","3","6.5","ug/m3 LC","36","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/05/2024","AQS","250250042","3","5.2","ug/m3 LC","29","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/06/2024","AQS","250250042","3","5.2","ug/m3 LC","29","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/07/2024","AQS","250250042","3","4.9","ug/m3 LC","27","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/08/2024","AQS","250250042","3","3.9","ug/m3 LC","22","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/09/2024","AQS","250250042","3","3.6","ug/m3 LC","20","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/10/2024","AQS","250250042","3","1.9","ug/m3 LC","11","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/11/2024","AQS","250250042","3","3","ug/m3 LC","17","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/12/2024","AQS","250250042","3","3.2","ug/m3 LC","18","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/13/2024","AQS","250250042","3","3.5","ug/m3 LC","19","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/14/2024","AQS","250250042","3","3.9","ug/m3 LC","22","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/15/2024","AQS","250250042","3","1.9","ug/m3 LC","11","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/16/2024","AQS","250250042","3","1.8","ug/m3 LC","10","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/17/2024","AQS","250250042","3","5.2","ug/m3 LC","29","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/18/2024","AQS","250250042","3","5.5","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/19/2024","AQS","250250042","3","5.9","ug/m3 LC","33","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/20/2024","AQS","250250042","3","4.6","ug/m3 LC","26","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/21/2024","AQS","250250042","3","8.2","ug/m3 LC","46","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/22/2024","AQS","250250042","3","12.9","ug/m3 LC","58","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/23/2024","AQS","250250042","3","9.6","ug/m3 LC","52","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/24/2024","AQS","250250042","3","5.8","ug/m3 LC","32","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/25/2024","AQS","250250042","3","3.6","ug/m3 LC","20","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/26/2024","AQS","250250042","3","3.4","ug/m3 LC","19","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/27/2024","AQS","250250042","3","2.5","ug/m3 LC","14","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/28/2024","AQS","250250042","3","6.7","ug/m3 LC","37","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/29/2024","AQS","250250042","3","4.5","ug/m3 LC","25","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/30/2024","AQS","250250042","3","7.2","ug/m3 LC","40","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"10/31/2024","AQS","250250042","3","12.5","ug/m3 LC","57","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/01/2024","AQS","250250042","3","7.1","ug/m3 LC","39","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/02/2024","AQS","250250042","3","2.6","ug/m3 LC","14","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/03/2024","AQS","250250042","3","5.6","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/04/2024","AQS","250250042","3","7.8","ug/m3 LC","43","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/05/2024","AQS","250250042","3","5.9","ug/m3 LC","33","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/06/2024","AQS","250250042","3","5.7","ug/m3 LC","32","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/07/2024","AQS","250250042","3","3.5","ug/m3 LC","19","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/08/2024","AQS","250250042","3","2.8","ug/m3 LC","16","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/09/2024","AQS","250250042","3","1.7","ug/m3 LC","9","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/10/2024","AQS","250250042","3","6.3","ug/m3 LC","35","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/11/2024","AQS","250250042","3","4.1","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/12/2024","AQS","250250042","3","1.9","ug/m3 LC","11","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/13/2024","AQS","250250042","3","3.1","ug/m3 LC","17","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/14/2024","AQS","250250042","3","4.3","ug/m3 LC","24","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/15/2024","AQS","250250042","3","3.3","ug/m3 LC","18","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/16/2024","AQS","250250042","3","2.2","ug/m3 LC","12","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/17/2024","AQS","250250042","3","2.4","ug/m3 LC","13","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/18/2024","AQS","250250042","3","4.3","ug/m3 LC","24","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/19/2024","AQS","250250042","3","3.1","ug/m3 LC","17","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/20/2024","AQS","250250042","3","4.6","ug/m3 LC","26","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/21/2024","AQS","250250042","3","3.1","ug/m3 LC","17","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/22/2024","AQS","250250042","3","3.9","ug/m3 LC","22","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/23/2024","AQS","250250042","3","1.9","ug/m3 LC","11","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/24/2024","AQS","250250042","3","1.2","ug/m3 LC","7","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/25/2024","AQS","250250042","3","1.8","ug/m3 LC","10","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/26/2024","AQS","250250042","3","4.9","ug/m3 LC","27","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/27/2024","AQS","250250042","3","5.6","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/28/2024","AQS","250250042","3","5.5","ug/m3 LC","31","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/29/2024","AQS","250250042","3","3.5","ug/m3 LC","19","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"11/30/2024","AQS","250250042","3","4.2","ug/m3 LC","23","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"12/01/2024","AQS","250250042","3","7","ug/m3 LC","39","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
"12/02/2024","AQS","250250042","3","5.1","ug/m3 LC","28","DUDLEY SQUARE ROXBURY","4","400.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.3295","-71.0826"
